price,locality,property_type,bedrooms,brand_new,furnished_status,builder,project_name,user_type,floor,date_posted,move_in,area_sqft,price_persqft
6500000.0,Nagole,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-12,2021-08-01,1200.0,5416.666666666667
8000000.0,Lakdikapul ,Apartment,2,Resale,Semi-Furnished,,Ashoka Chandra Enclave,Owner,3,2021-07-29,2021-08-01,1200.0,6666.666666666667
4600000.0,Medipally,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-04,2021-08-01,1231.0,3736.799350121852
5500000.0,Santosh Nagar,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-16,2021-08-01,1200.0,4583.333333333333
5900000.0,Kompally,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-09,2021-08-01,1352.0,4363.905325443787
7500000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Semi-Furnished,,Boppanas Fantasy,Owner,3,2021-08-05,2021-08-01,1600.0,4687.5
6500000.0,Hayathnagar ,Residential House,2,Resale,Unfurnished,,,Owner,,2021-07-22,2021-08-01,150.0,43333.333333333336
5500000.0,Balaji Nagar Miyapur,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-08-14,2021-08-01,1060.0,5188.679245283019
10500000.0,Amberpet,Apartment,3,Resale,Furnished,,KBR Sai Akshay Enclave,Owner,1,2021-08-14,2021-08-01,1475.0,7118.64406779661
8500000.0,Rajendra Nagar,Apartment,3,Resale,Unfurnished,Provident Housing Ltd.,Provident Kenworth,Owner,6,2021-07-08,2021-11-01,1315.0,6463.878326996198
4000000.0,Isnapur,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-13,2021-08-01,1190.0,3361.344537815126
6000000.0,Miyapur ,Apartment,3,Resale,Unfurnished,,Sri Laxmi Krishna Paradise,Owner,4,2021-08-14,2021-08-01,1140.0,5263.1578947368425
13200000.0,Kapra,Villa,4,Resale,Unfurnished,,,Owner,,2021-06-09,2021-08-01,142.0,92957.74647887323
11500000.0,Gajularamaram,Residential House,2,New Property,Semi-Furnished,,,Owner,,2021-07-25,2021-12-01,1200.0,9583.333333333334
5100000.0,Miyapur ,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-14,2021-08-01,1250.0,4080.0
4300000.0,Madinaguda Hafeezpet ,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-14,2021-08-01,1050.0,4095.2380952380954
6600000.0,Bandlaguda Jagir,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-11,2021-08-01,1654.0,3990.3264812575576
11000000.0,Secunderabad,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-11,2021-08-01,1425.0,7719.298245614035
4950000.0,Hydershakote,Apartment,2,Resale,Furnished,,,Owner,5,2021-08-10,,1000.0,4950.0
5500000.0,Gandhi Nagar Kavadiguda ,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-08-12,2021-08-01,1130.0,4867.256637168141
2800000.0,,Apartment,1,Resale,Unfurnished,,,Owner,Ground,2021-08-17,2021-08-01,450.0,6222.222222222223
7400000.0,Madinaguda Hafeezpet ,Apartment,2,Resale,Unfurnished,Concrete Infra,Concrete Vivanta,Owner,2,2021-04-28,2021-08-01,1215.0,6090.534979423868
5000000.0,Saidabad,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-06-12,2021-08-01,1200.0,4166.666666666667
4000000.0,Kowkur,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-07-29,2021-08-01,925.0,4324.324324324324
9500000.0,Siddarth Nagar Ameerpet ,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-18,2021-08-01,1917.0,4955.65988523735
3900000.0,Moti Nagar-Erragadda ,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-08-18,2021-08-01,850.0,4588.235294117647
8600000.0,Turkayamjal,Residential House,3,Resale,Unfurnished,,Lakshmi Mega Township,Owner,1,2021-08-09,2021-08-01,150.0,57333.333333333336
9200000.0,Moosa Ram Bagh Dilsukh Nagar ,Apartment,3,Resale,Unfurnished,,Sree Vemuri Rajaram Enclave,Owner,5,2021-07-23,2021-08-01,1475.0,6237.28813559322
13200000.0,Nallagandla Serilingampally,Apartment,3,Resale,Semi-Furnished,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberLife,Owner,8,2021-08-08,2021-08-01,1685.0,7833.827893175074
6700000.0,Hari Hara Puram B N Reddy Nagar,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-23,2021-08-01,1155.0,5800.865800865801
8500000.0,Gachibowli,Apartment,3,Resale,Unfurnished,Mantri Developers Pvt. Ltd.,Mantri Celestia,Owner,4,2021-08-16,2021-08-01,1198.0,7095.158597662771
3600000.0,Kukatpally ,Apartment,2,Resale,Semi-Furnished,LIG Developers,LIG Apartments,Owner,Ground,2021-08-17,2021-08-01,800.0,4500.0
8120000.0,Adarsh Nagar Colony-Bandlaguda Jagir,Apartment,3,Resale,Unfurnished,,Archstone Apartments,Owner,Ground,2021-07-04,2021-08-01,1690.0,4804.733727810651
8800000.0,Kukatpally ,Apartment,2,New Property,Semi-Furnished,Emami Realty Ltd.,Emami Swanlake,Owner,1,2021-07-14,2021-08-01,1130.0,7787.6106194690265
5000000.0,Ibrahimpatnam,Residential House,4,New Property,Semi-Furnished,Sathguru Homes (Jackpot),,Agent,2,2021-07-06,,267.0,18726.591760299627
4700000.0,Bachupally,Apartment,2,Resale,Unfurnished,,Poojitha Enclave,Owner,Ground,2021-06-28,2022-06-01,1170.0,4017.094017094017
5600000.0,Bandari Layout,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-08-15,2021-08-01,1362.0,4111.600587371512
4500000.0,APHB Colony-Moula Ali Moula Ali Road,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-08-15,2021-08-01,1100.0,4090.909090909091
8500000.0,Madinaguda Hafeezpet ,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-08-15,2021-08-01,1210.0,7024.793388429752
5500000.0,Manikonda,Apartment,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-10,2021-08-01,1200.0,4583.333333333333
9000000.0,Gandhi Nagar South Colony Vanasthalipuram,Residential House,4,Resale,Unfurnished,,,Owner,Ground,2021-08-12,2021-08-01,1300.0,6923.076923076923
11500000.0,Muppas Panchavati Colony Manikonda,Apartment,3,Resale,Semi-Furnished,,,Owner,5,2021-08-10,2021-08-01,1900.0,6052.631578947368
6300000.0,Kukatpally ,Apartment,2,Resale,Unfurnished,,DVSSR Heights,Owner,1,2021-08-13,2021-08-01,1315.0,4790.874524714829
7500000.0,Nanakaramguda,Apartment,2,Resale,Furnished,,,Owner,11,2021-08-13,2021-08-01,850.0,8823.529411764706
4500000.0,Rethibowli Mehdipatnam,Apartment,3,Resale,Unfurnished,,,Owner,2,2021-08-15,2021-08-01,1380.0,3260.8695652173915
6500000.0,Chanda Nagar,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-13,2021-08-01,1250.0,5200.0
7500000.0,Nagole,Apartment,3,Resale,Semi-Furnished,EAPL Group,Tirumala Flora,Owner,1,2021-08-18,2021-08-01,1449.0,5175.983436853002
4672000.0,Bandamadharam,Residential House,,Resale,,,,Owner,,2021-08-11,,,
8400000.0,Kondapur,Apartment,2,Resale,Furnished,Abhi Teja Constructions,Sri Sri Gokulam,Owner,5,2021-08-12,2021-08-01,1370.0,6131.386861313868
5400000.0,Miyapur ,Apartment,2,Resale,Furnished,,SR Estates,Owner,5,2021-08-12,2021-08-01,1106.0,4882.45931283906
13100000.0,Gachibowli,Apartment,3,Resale,Unfurnished,Vertex Homes,Vertex Panache,Owner,8,2021-08-14,2021-08-01,1680.0,7797.619047619048
4680000.0,Bachupally,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-08-14,2021-08-01,1170.0,4000.0
7200000.0,Alkapur Township Manikonda,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-16,2021-08-01,1525.0,4721.311475409836
14000000.0,OU Colony-Shaikpet,Apartment,3,New Property,Furnished,,,Owner,9,2021-08-11,2021-08-01,2097.0,6676.204101096805
14500000.0,Gachibowli,Apartment,3,New Property,Semi-Furnished,Babukhan Properties,Babukhan Solitaire,Owner,5,2021-08-07,2021-08-01,1841.0,7876.154263986964
11500000.0,Miyapur ,Apartment,3,Resale,Unfurnished,SMR Holdings,SMR Vinay Fountainhead,Owner,7,2021-08-10,2021-08-01,1715.0,6705.539358600583
8200000.0,Madhapur,Apartment,2,Resale,Unfurnished,Aliens Group,Aliens Blend,Owner,1,2021-08-17,2021-08-01,1317.0,6226.271829916477
4500000.0,K P H B Phase 1,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-08-16,2021-08-01,871.0,5166.475315729047
8000000.0,Hafeezpet ,Apartment,3,Resale,Unfurnished,Sri Sai Ram Projects Ltd.,Lake City,Owner,3,2021-08-11,2021-08-01,1125.0,7111.111111111111
9700000.0,Hafeezpet ,Apartment,3,Resale,Semi-Furnished,Prajay Engineers Syndicate Ltd.,Prajay Megapolis,Owner,3,2021-08-11,2021-08-01,1482.0,6545.209176788124
11000000.0,Narsingi,Apartment,3,Resale,Unfurnished,,,Owner,4,2021-08-09,2021-08-01,1800.0,6111.111111111111
13300000.0,Gachibowli,Apartment,3,Resale,Unfurnished,Pacifica Companies,Pacifica Hillcrest,Owner,15,2021-08-17,2021-08-01,1806.0,7364.341085271318
6800000.0,Bandlaguda Jagir,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-17,2021-08-01,1406.0,4836.4153627311525
14500000.0,Gachibowli,Apartment,3,Resale,Unfurnished,Rajapushpa Properties Pvt. Ltd.,Rajapushpa Atria,Owner,Ground,2021-08-17,2021-08-01,1686.0,8600.23724792408
4000000.0,Boduppal ,Apartment,2,Resale,Unfurnished,,,Owner,Ground,2021-08-16,2021-08-01,940.0,4255.31914893617
7800000.0,Chandanagar ,Apartment,2,Resale,Semi-Furnished,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hill Park Avenues,Owner,Ground,2021-08-04,2021-08-01,1150.0,6782.608695652174
10500000.0,Balapur,Residential House,4,Resale,Unfurnished,,,Owner,Ground,2021-08-17,2021-08-01,2300.0,4565.217391304348
7700000.0,Gajularamaram,Apartment,3,Resale,Furnished,,Splendour Apartments,Owner,5,2021-08-17,2021-08-01,1933.0,3983.445421624418
13500000.0,Kukatpally ,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-18,2021-08-01,1548.0,8720.93023255814
12000000.0,West Venkatapuram Secunderabad Siddipet Road,Residential House,3,Resale,Unfurnished,Bounty Property Management Pvt. Ltd.,,Agent,Ground,2021-08-07,2021-08-01,125.0,96000.0
4200000.0,Upparpally Hyderabad Expressway,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-16,2021-08-01,1050.0,4000.0
3400000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-16,2021-08-01,845.0,4023.6686390532545
5200000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-16,2021-08-01,1204.0,4318.936877076412
12000000.0,Mallampet,Residential House,3,Resale,Unfurnished,,,Owner,Ground,2021-08-16,2021-08-01,1863.0,6441.2238325281805
9800000.0,Kavuri Hills Madhapur,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-14,2021-12-01,1441.0,6800.832755031228
5201250.0,Gundlapochampally,Apartment,3,Resale,Unfurnished,Modi Builders,Sterling Heights,Owner,Ground,2021-08-09,2021-08-01,1425.0,3650.0
6000000.0,K P H B Phase 6,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-08-17,2021-08-01,1000.0,6000.0
1650000.0,Tarnaka,Penthouse,1,New Property,Semi-Furnished,,,Owner,6,2021-08-17,2021-08-01,450.0,3666.6666666666665
3900000.0,Mallampet,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-08-15,2021-08-01,1200.0,3250.0
4690000.0,Kompally,Apartment,2,Resale,Unfurnished,Indis,VB City,Owner,1,2021-08-09,2021-08-01,963.0,4870.197300103842
4800000.0,Kukatpally ,Apartment,2,Resale,Semi-Furnished,Kamalnatha Constructions,PPR Lake View Residency,Owner,1,2021-08-12,2021-08-01,1012.0,4743.083003952569
4800000.0,APIIC Colony-Jeedimetla ,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-08-16,2021-08-01,486.0,9876.543209876543
8200000.0,Tellapur,Apartment,3,Resale,Unfurnished,Bonsai Housing,Bonsai Arbour,Owner,1,2021-08-18,2021-08-01,1275.0,6431.3725490196075
4000000.0,Shilpa Nagar Secunderabad,Apartment,2,Resale,Furnished,,Modi Paramount Residency Phase III,Owner,3,2021-08-18,2021-08-01,1050.0,3809.5238095238096
3535000.0,Chandanagar ,Apartment,2,Resale,Unfurnished,,,Owner,9,2021-08-16,,1010.0,3500.0
3000000.0,Manikonda,Apartment,3,Resale,Unfurnished,Lanco Hills Technology Park Pvt. Ltd.,Lanco Hills,Owner,6,2021-08-16,2031-08-01,500.0,6000.0
7200000.0,Uppal ,Residential House,2,Resale,Furnished,,,Owner,Ground,2021-08-14,,1225.0,5877.551020408163
8000000.0,Kompally,Apartment,3,Resale,Semi-Furnished,Nagarjuna Homes,Nagarjuna Dreamland,Owner,5,2021-08-09,2021-08-01,1870.0,4278.07486631016
6330000.0,Tellapur,Apartment,2,Resale,Unfurnished,Tripura Constructions,Green Alpha,Owner,6,2021-08-12,,1265.0,5003.95256916996
7400000.0,Madinaguda Hafeezpet ,Apartment,2,Resale,Unfurnished,Concrete Infra,Concrete Vivanta,Owner,5,2021-08-09,2021-08-01,1215.0,6090.534979423868
7000000.0,Bandlaguda Nagole,Apartment,2,Resale,Semi-Furnished,Indu Group,Indu Aranya,Owner,2,2021-08-11,2021-08-01,1345.0,5204.460966542751
11900000.0,Kukatpally ,Apartment,2,Resale,Unfurnished,Indis,One City,Owner,25,2021-08-15,2021-08-01,1360.0,8750.0
14700000.0,Beeramguda Ramachandra Puram ,Residential House,5,Resale,Unfurnished,,,Owner,2,2021-08-14,2021-08-01,200.0,73500.0
5400000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-11,2021-08-01,1125.0,4800.0
11000000.0,Gachibowli,Apartment,2,Resale,Unfurnished,Prestige Estates Projects Ltd.,Prestige High Fields,Owner,30,2021-08-11,2021-08-01,1283.0,8573.65549493375
8900000.0,Nallagandla Serilingampally,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-14,2022-07-01,1501.0,5929.380413057961
12000000.0,Tellapur,Apartment,3,Resale,Unfurnished,Greenmark Developers,Mayfair Apartments,Owner,6,2021-08-16,,2083.0,5760.921747479597
5120000.0,Mokila,Apartment,2,New Property,Unfurnished,Prime Constructions,,Builder,4,2021-08-18,2023-08-01,1280.0,4000.0
5160000.0,Miyapur ,Apartment,2,New Property,Unfurnished,S R Constructions,SR Harshith Reddy Residency,Builder,,2021-08-02,2021-10-01,1080.0,4777.777777777777
10070400.0,Narsingi,Apartment,3,New Property,Unfurnished,Ananda Homes,Bay Hills,Builder,,2021-07-15,2021-08-01,1709.0,5892.5687536571095
12000000.0,Kondapur,Apartment,3,New Property,Semi-Furnished,,Gautami Society,Owner,3,2021-08-03,2021-08-01,1760.0,6818.181818181818
8200000.0,Quthbullapur ,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-08-06,2021-08-01,1950.0,4205.128205128205
8950000.0,Tellapur,Apartment,3,Resale,Semi-Furnished,Incor Infrastructure Pvt. Ltd.,INCOR Bonsai Homes,Owner,4,2021-08-08,2021-08-01,1410.0,6347.517730496454
5800000.0,Somajiguda ,Apartment,2,Resale,Unfurnished,,Chabbras Lake View,Owner,3,2021-08-01,2021-08-01,1320.0,4393.939393939394
8900000.0,Manikonda,Apartment,3,Resale,Furnished,Vishnu Developers,Gulmohar Residency,Owner,3,2021-08-07,2021-08-01,1500.0,5933.333333333333
10800000.0,Gachibowli,Apartment,3,New Property,Furnished,Jain Housing & Constructions Ltd.,Jains Carlton Creek,Owner,13,2021-08-15,2021-08-01,1384.0,7803.468208092486
9000000.0,Rajendra Nagar,Apartment,3,Resale,Unfurnished,Provident Housing Ltd.,Provident Kenworth,Owner,7,2021-08-05,2021-08-01,1221.0,7371.007371007371
13000000.0,Gachibowli,Apartment,3,Resale,Furnished,ARCA Projects Pvt. Ltd.,Arca Sarovar,Owner,3,2021-08-18,2021-08-01,2385.0,5450.733752620545
5900000.0,Madinaguda Hafeezpet ,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-18,2021-08-01,1025.0,5756.09756097561
6500000.0,Gajularamaram,Apartment,3,Resale,Furnished,Real Estate Agent,,Agent,4,2021-08-01,2021-08-01,1800.0,3611.1111111111113
4277915.0,Patancheru,Apartment,3,New Property,Unfurnished,Jaya Group,,Agent,Ground,2021-06-30,2023-12-01,1585.0,2699.0
7500000.0,Banjara Hills ,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-08,2021-08-01,1240.0,6048.387096774193
8500000.0,Miyapur ,Apartment,3,Resale,Unfurnished,R V Nirmaan Pvt. Ltd.,RV Avaneendra,Owner,3,2021-08-17,2021-08-01,1360.0,6250.0
9500000.0,Badangpet,Residential House,3,New Property,Semi-Furnished,,,Owner,Ground,2021-08-16,2021-08-01,1350.0,7037.037037037037
8000000.0,Gachibowli,Apartment,2,Resale,Unfurnished,Shriya Constructions,Shriya Serenity,Owner,2,2021-08-06,2021-08-01,1265.0,6324.110671936759
9700000.0,Khaja Guda,Apartment,3,Resale,Unfurnished,Jain Housing & Constructions Ltd.,Jains Carlton Creek,Owner,10,2021-08-06,2021-08-01,1380.0,7028.985507246377
7300000.0,Manikonda,Apartment,2,New Property,Furnished,My Nest Developers,Jewel Crown,Owner,2,2021-08-07,2021-08-01,1220.0,5983.606557377049
8100000.0,Manikonda,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-08-04,2021-08-01,1867.0,4338.51098018211
5000000.0,Aminpur,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-07,2022-01-01,1090.0,4587.155963302752
4053000.0,Mallapur,Apartment,2,Resale,Unfurnished,,,Owner,Lower Basement,2021-08-05,2022-04-01,965.0,4200.0
7200000.0,Nallagandla Serilingampally,Apartment,3,Resale,Unfurnished,,,Owner,2,2021-08-07,2021-08-01,1640.0,4390.243902439024
3850000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-06,2021-08-01,1100.0,3500.0
14000000.0,Hitech City,Apartment,3,Resale,Unfurnished,Cybercity Builders and Developers Pvt. Ltd.,Marina Skies,Owner,22,2021-08-07,2021-12-01,1650.0,8484.848484848484
8000000.0,Aushapur ,Villa,3,Resale,Semi-Furnished,,,Owner,,2021-08-07,2021-12-01,2400.0,3333.3333333333335
6100000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-04,2021-08-01,1175.0,5191.489361702128
10000000.0,Munganoor,Residential House,5,Resale,Unfurnished,,,Owner,2,2021-08-07,2021-10-01,2800.0,3571.4285714285716
9200000.0,Nallagandla Serilingampally,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-08-11,2021-08-01,1574.0,5844.980940279543
8300000.0,Narsingi,Apartment,2,Resale,Unfurnished,Amigo Group,United Avenues,Owner,4,2021-08-05,2021-08-01,1395.0,5949.8207885304655
5000000.0,Suraram Village Suraram,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-07,2021-08-01,1000.0,5000.0
9999000.0,Bachupally,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-08,2021-08-01,1800.0,5555.0
6000000.0,Balaji Nagar,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-04,2021-12-01,1050.0,5714.285714285715
2900000.0,Ahmadguda Secunderabad,Apartment,2,Resale,Unfurnished,Modi Builders,Lotus Homes,Owner,3,2021-08-17,2021-08-01,741.0,3913.630229419703
4000000.0,Mallampet,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-07,2021-08-01,1165.0,3433.4763948497853
4400000.0,Munganoor,Apartment,2,New Property,Unfurnished,,,Owner,1,2021-08-16,2022-06-01,1150.0,3826.086956521739
4500000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-05,2021-08-01,1155.0,3896.103896103896
8536000.0,Narsingi,Apartment,3,New Property,Unfurnished,,,Owner,5,2021-08-13,2021-08-01,1610.0,5301.8633540372675
4200000.0,Meerpet,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-13,2021-08-01,1400.0,3000.0
3300000.0,Boduppal ,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-03,2021-08-01,1025.0,3219.512195121951
7000000.0,Begumpet,Builder Floor Apartment,3,Resale,Semi-Furnished,Sunil Construction co.,Solanki Gulmohar,Owner,1,2021-08-11,2021-08-01,1410.0,4964.5390070921985
6000000.0,Sainikpuri,Apartment,2,New Property,Unfurnished,,,Owner,3,2021-08-08,2021-08-01,1200.0,5000.0
9500000.0,Appa junction,Apartment,2,New Property,Unfurnished,Indis,PBEL City,Owner,13,2021-08-12,2021-08-01,1214.0,7825.370675453048
4000000.0,Sainikpuri,Apartment,2,Resale,Semi-Furnished,Janapriya Engineers Syndicate,Janapriya Lakefront,Owner,1,2021-08-12,2021-08-01,830.0,4819.277108433735
11100000.0,Himayath Nagar ,Apartment,3,Resale,Furnished,,,Owner,4,2021-08-09,2021-08-01,1390.0,7985.6115107913665
13000000.0,Ashok Nagar-Ramachandra Puram ,Residential House,3,Resale,Semi-Furnished,,,Owner,1,2021-08-09,2021-08-01,2150.0,6046.511627906977
4500000.0,Kukatpally Housing Board Colony ,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-04,2021-08-01,800.0,5625.0
5000000.0,Anand Nagar-Khairatabad ,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-07-28,2021-08-01,958.0,5219.206680584552
4099500.0,Sainikpuri,Apartment,2,Resale,Semi-Furnished,,GKs Daffodils Apartment,Owner,1,2021-08-11,2021-08-01,1000.0,4099.5
5000000.0,Vanasthalipuram ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-09,2021-08-01,910.0,5494.505494505494
12000000.0,Film Nagar,Apartment,3,New Property,Furnished,,,Owner,1,2021-08-01,2021-08-01,1790.0,6703.91061452514
10200000.0,Kondapur,Apartment,3,Resale,Unfurnished,,,Owner,Ground,2021-08-01,2021-08-01,1915.0,5326.370757180157
13700000.0,East Marredpally,Apartment,3,Resale,Unfurnished,,,Owner,2,2021-08-10,2021-08-01,1591.0,8610.936517913262
5000000.0,Sainikpuri,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-07-28,2021-08-01,1000.0,5000.0
14000000.0,Puppalaguda,Apartment,3,Resale,Unfurnished,Fortune Green Homes,Golden Oriole,Owner,1,2021-08-16,2021-08-01,2100.0,6666.666666666667
4850000.0,Saraswathi Colony Secunderabad,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-02,2021-08-01,965.0,5025.906735751295
14500000.0,MLA Colony Banjara Hills,Apartment,3,Resale,Furnished,,,Owner,2,2021-07-29,2021-08-01,1850.0,7837.8378378378375
5000000.0,Bowenpally,Apartment,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-05,2021-08-01,1000.0,5000.0
4200000.0,Nizampet,Apartment,2,Resale,Semi-Furnished,,Sri Rajagopal Residency,Owner,3,2021-08-17,2021-08-01,1150.0,3652.1739130434785
5700000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-18,2021-08-01,1330.0,4285.714285714285
8250000.0,Kondapur,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-08-14,2021-08-01,1545.0,5339.805825242718
11850000.0,Kokapet,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-17,2021-08-01,1897.0,6246.705324196099
9500000.0,Chandanagar ,Apartment,3,New Property,Semi-Furnished,,,Owner,1,2021-08-03,2021-08-01,1775.0,5352.112676056338
5975075.0,Bachupally,Apartment,3,Resale,Unfurnished,Modi Builders & Realtors Pvt Ltd,Edifice,Owner,5,2021-08-03,2022-12-01,1449.0,4123.585231193927
4100000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-06,2021-08-01,1025.0,4000.0
8700000.0,Manikonda,Apartment,2,Resale,Unfurnished,Gowra Hallmark Townships Pvt. Ltd.,Gowra Green Living,Owner,3,2021-08-09,2021-08-01,1319.0,6595.9059893858985
9500000.0,Beeramguda Ramachandra Puram ,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-08-06,2021-08-01,2600.0,3653.846153846154
13500000.0,Alkapur Township Manikonda,Apartment,3,Resale,Unfurnished,,,Owner,5,2021-08-06,2021-08-01,2300.0,5869.565217391304
8200000.0,Quthbullapur ,Apartment,3,Resale,Furnished,,,Owner,3,2021-07-31,2021-08-01,1575.0,5206.349206349207
4250000.0,Bachupally,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-09,2021-08-01,1540.0,2759.7402597402597
6300000.0,Maheshwaram,Residential House,2,Resale,Unfurnished,Sree Vensai Projects Ltd.,Health Village,Owner,1,2021-08-13,2021-08-01,275.0,22909.090909090908
8500000.0,Gachibowli,Apartment,3,Resale,Semi-Furnished,Mantri Developers Pvt. Ltd.,Mantri Celestia,Owner,12,2021-08-17,2021-08-01,1198.0,7095.158597662771
